latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
51.054447,-114.07635,1043.0,0,GMT,GMT

time,temperature_2m (°C),relative_humidity_2m (%),dew_point_2m (°C),cloud_cover (%),precipitation (mm),wind_speed_10m (km/h),wind_direction_10m (°),pressure_msl (hPa),visibility (m),apparent_temperature (°C),cloud_cover_low (%),cloud_cover_mid (%),cloud_cover_high (%),surface_pressure (hPa),evapotranspiration (mm),vapour_pressure_deficit (kPa),wind_gusts_10m (km/h),uv_index (),boundary_layer_height (m)
2022-01-01T00:00,-22.8,63,-27.9,2,0.00,7.4,203,1021.0,22200.00,-27.9,2,0,0,887.2,-0.00,0.04,8.3,0.05,NaN
2022-01-01T01:00,-24.1,61,-29.5,2,0.00,4.3,228,1020.4,20800.00,-28.8,2,0,0,886.1,-0.00,0.03,5.0,0.00,NaN
2022-01-01T02:00,-24.8,58,-30.7,1,0.00,2.9,263,1020.0,23700.00,-29.3,1,0,0,885.4,-0.00,0.03,7.9,0.00,NaN
2022-01-01T03:00,-24.5,54,-31.2,3,0.00,5.5,293,1019.7,24500.00,-29.4,3,0,0,885.3,-0.00,0.04,9.4,0.00,NaN
2022-01-01T04:00,-24.2,51,-31.5,3,0.00,9.9,314,1019.1,25500.00,-29.8,3,0,0,884.9,-0.00,0.04,10.8,0.00,NaN
2022-01-01T05:00,-24.9,56,-31.1,2,0.00,9.4,293,1018.8,21500.00,-30.3,2,0,0,884.3,-0.00,0.04,13.3,0.00,NaN
2022-01-01T06:00,-25.2,54,-31.8,50,0.00,8.9,302,1017.9,22900.00,-30.6,50,0,0,883.4,-0.00,0.04,13.0,0.00,NaN
2022-01-01T07:00,-25.3,54,-31.9,50,0.00,10.0,296,1017.6,21600.00,-30.8,50,0,0,883.1,-0.00,0.04,14.4,0.00,NaN
2022-01-01T08:00,-25.9,59,-31.5,100,0.00,12.8,308,1016.2,17700.00,-31.8,100,0,0,881.5,-0.00,0.03,16.9,0.00,NaN
2022-01-01T09:00,-25.9,58,-31.7,59,0.00,12.6,307,1015.1,21400.00,-31.8,59,0,0,880.6,-0.00,0.03,16.9,0.00,NaN
2022-01-01T10:00,-24.2,50,-31.7,20,0.00,12.4,306,1014.3,33900.00,-30.1,20,0,1,880.7,-0.00,0.04,16.9,0.00,NaN
2022-01-01T11:00,-23.7,50,-31.2,0,0.00,7.9,270,1014.0,35500.00,-29.0,0,0,0,880.7,-0.00,0.05,12.6,0.00,NaN
2022-01-01T12:00,-23.0,44,-31.9,2,0.00,10.0,255,1012.8,30900.00,-28.5,0,0,2,880.0,-0.00,0.05,16.6,0.00,NaN
2022-01-01T13:00,-22.7,42,-32.1,6,0.00,12.7,255,1011.3,33400.00,-28.6,0,0,6,878.9,-0.00,0.06,16.9,0.00,NaN
2022-01-01T14:00,-22.2,43,-31.4,20,0.00,6.6,221,1010.4,31000.00,-27.3,0,20,5,878.3,-0.00,0.06,8.6,0.00,NaN
2022-01-01T15:00,-22.4,44,-31.3,79,0.00,5.7,235,1009.3,31500.00,-27.3,0,79,3,877.3,-0.00,0.06,8.6,0.00,NaN
2022-01-01T16:00,-21.1,48,-29.2,27,0.00,6.4,322,1008.3,26200.00,-26.1,0,27,6,877.0,-0.00,0.06,6.5,0.00,NaN
2022-01-01T17:00,-19.0,47,-27.5,19,0.00,8.9,328,1007.5,31800.00,-24.3,0,19,4,877.3,-0.00,0.07,9.0,0.30,NaN
2022-01-01T18:00,-16.7,51,-24.4,15,0.00,4.3,355,1006.7,37200.00,-21.3,1,15,2,877.7,-0.00,0.08,5.4,0.85,NaN
2022-01-01T19:00,-13.4,46,-22.5,13,0.00,5.1,94,1005.8,43300.00,-18.0,0,6,13,878.4,-0.00,0.12,7.2,1.30,NaN
2022-01-01T20:00,-11.0,44,-20.9,10,0.00,2.4,117,1003.6,46200.00,-15.2,0,4,10,877.6,-0.00,0.15,2.2,1.35,NaN
2022-01-01T21:00,-9.0,49,-17.8,49,0.00,4.7,274,1002.7,40700.00,-13.4,0,49,1,877.7,-0.00,0.16,9.4,1.35,NaN
2022-01-01T22:00,-10.1,63,-15.8,99,0.00,5.6,135,1002.1,28200.00,-14.6,0,99,2,876.6,-0.00,0.11,6.5,0.95,NaN
2022-01-01T23:00,-10.2,70,-14.6,99,0.00,13.6,197,1002.3,19300.00,-15.8,1,99,13,876.8,-0.00,0.08,15.1,0.45,NaN
2022-01-02T00:00,-7.5,62,-13.5,99,0.00,16.2,266,1001.3,24100.00,-13.4,2,99,98,877.1,-0.00,0.13,29.9,0.05,NaN
2022-01-02T01:00,-4.3,50,-13.2,100,0.00,25.1,286,1001.4,37300.00,-11.4,1,99,100,878.6,-0.00,0.22,45.7,0.00,NaN
2022-01-02T02:00,0.9,28,-15.6,100,0.00,37.6,288,1000.9,63700.00,-8.2,0,99,100,880.3,0.00,0.47,69.1,0.00,NaN
2022-01-02T03:00,1.0,22,-18.4,100,0.00,37.2,289,1000.8,73000.00,-8.1,0,100,100,880.2,0.00,0.51,70.9,0.00,NaN
2022-01-02T04:00,-0.3,33,-14.7,100,0.00,20.2,275,1001.1,58300.00,-6.8,0,100,100,879.9,0.00,0.40,43.2,0.00,NaN
2022-01-02T05:00,0.2,30,-15.4,100,0.00,26.4,290,1001.4,62400.00,-7.3,0,100,100,880.4,0.00,0.43,52.9,0.00,NaN
2022-01-02T06:00,-2.0,45,-12.4,100,0.00,5.9,259,1001.2,44800.00,-6.3,0,98,100,879.3,0.00,0.29,14.4,0.00,NaN
2022-01-02T07:00,-0.4,30,-15.9,100,0.00,33.0,290,1002.0,61300.00,-8.8,0,98,100,880.7,0.00,0.42,60.1,0.00,NaN
2022-01-02T08:00,-0.8,35,-14.4,100,0.00,33.8,294,1002.0,54500.00,-9.3,0,5,100,880.5,0.00,0.38,58.7,0.00,NaN
2022-01-02T09:00,-1.2,36,-14.4,95,0.00,34.0,293,1001.9,53800.00,-9.7,0,0,95,880.3,-0.00,0.36,59.0,0.00,NaN
2022-01-02T10:00,-0.6,37,-13.5,0,0.00,32.1,286,1002.5,53000.00,-8.8,0,0,0,881.1,-0.00,0.37,86.8,0.00,NaN
2022-01-02T11:00,-0.6,36,-13.8,1,0.00,32.7,281,1003.0,53700.00,-8.9,0,0,1,881.5,-0.00,0.38,88.2,0.00,NaN
2022-01-02T12:00,-1.0,38,-13.6,0,0.00,35.0,275,1002.6,51300.00,-9.6,0,0,0,881.0,-0.00,0.35,90.0,0.00,NaN
2022-01-02T13:00,-1.7,39,-13.8,0,0.00,37.7,277,1002.6,49700.00,-10.7,0,0,0,880.7,-0.00,0.33,81.7,0.00,NaN
2022-01-02T14:00,-1.6,39,-13.7,0,0.00,37.9,284,1003.5,50500.00,-10.6,0,0,0,881.5,-0.00,0.33,67.7,0.00,NaN
2022-01-02T15:00,-1.7,36,-14.8,0,0.00,35.6,288,1003.9,52800.00,-10.4,0,0,0,881.8,-0.00,0.35,61.6,0.00,NaN
2022-01-02T16:00,-1.8,37,-14.6,0,0.00,30.8,293,1005.7,51700.00,-9.9,0,0,0,883.4,-0.00,0.34,56.2,0.00,NaN
2022-01-02T17:00,-0.9,37,-13.8,0,0.00,28.3,285,1006.8,51600.00,-8.5,0,0,0,884.7,-0.00,0.36,62.3,0.30,NaN
2022-01-02T18:00,0.3,38,-12.4,0,0.00,27.7,291,1007.1,51600.00,-7.2,0,0,0,885.5,-0.00,0.39,64.1,0.80,NaN
2022-01-02T19:00,1.6,34,-12.6,0,0.00,29.0,284,1007.7,55800.00,-6.1,0,0,0,886.5,-0.00,0.45,71.6,1.30,NaN
2022-01-02T20:00,2.0,34,-12.2,55,0.00,22.6,304,1008.3,56000.00,-4.7,0,0,55,887.2,-0.00,0.47,61.6,1.50,NaN
2022-01-02T21:00,1.3,38,-11.5,98,0.00,14.2,333,1008.3,50900.00,-4.1,0,0,98,886.9,-0.00,0.42,26.3,1.40,NaN
2022-01-02T22:00,1.4,39,-11.0,98,0.00,8.7,312,1009.5,49800.00,-3.2,0,26,98,888.0,-0.00,0.41,18.7,0.95,NaN
2022-01-02T23:00,-0.4,42,-11.8,98,0.00,3.1,54,1010.2,47100.00,-4.3,0,67,98,887.9,-0.00,0.34,6.8,0.45,NaN
2022-01-03T00:00,-3.5,63,-9.6,98,0.00,3.6,135,1010.5,27900.00,-7.3,0,98,98,886.9,-0.00,0.17,8.3,0.05,NaN
2022-01-03T01:00,-4.0,61,-10.4,81,0.00,12.0,44,1011.1,29300.00,-9.0,0,81,51,887.2,-0.00,0.18,32.0,0.00,NaN
2022-01-03T02:00,-8.2,83,-10.6,98,0.00,21.7,43,1012.1,16300.00,-14.7,98,5,7,886.2,-0.00,0.06,38.2,0.00,NaN
2022-01-03T03:00,-10.1,77,-13.4,100,0.00,19.6,36,1012.8,18600.00,-16.5,100,0,46,886.0,0.00,0.07,33.1,0.00,NaN
2022-01-03T04:00,-10.6,76,-14.0,100,0.00,22.5,40,1014.2,18700.00,-17.4,100,4,98,887.0,0.00,0.07,32.0,0.00,NaN
2022-01-03T05:00,-12.6,76,-15.9,100,0.00,17.3,36,1013.9,19000.00,-18.7,100,5,90,885.9,0.00,0.06,27.0,0.00,NaN
2022-01-03T06:00,-13.3,75,-16.8,100,0.00,14.8,47,1013.1,19400.00,-19.2,100,16,12,884.8,0.00,0.06,21.6,0.00,NaN
2022-01-03T07:00,-14.0,75,-17.4,100,0.00,12.5,72,1013.5,19400.00,-19.5,100,0,0,884.9,0.00,0.05,16.6,0.00,NaN
2022-01-03T08:00,-14.6,76,-17.9,100,0.00,13.1,82,1012.8,19800.00,-20.3,100,0,72,884.0,0.00,0.05,19.4,0.00,NaN
2022-01-03T09:00,-15.7,77,-18.8,99,0.00,14.3,78,1011.5,19000.00,-21.5,99,0,80,882.4,0.00,0.04,19.8,0.00,NaN
2022-01-03T10:00,-17.1,77,-20.2,100,0.00,12.4,82,1011.8,19400.00,-22.7,100,0,55,881.9,0.00,0.04,18.7,0.00,NaN
2022-01-03T11:00,-17.8,76,-21.0,100,0.00,14.4,77,1010.9,19600.00,-23.7,100,100,100,880.9,0.00,0.04,18.0,0.00,NaN
2022-01-03T12:00,-18.4,80,-21.0,100,0.00,10.8,94,1010.0,17500.00,-23.8,100,100,99,879.8,0.00,0.03,16.6,0.00,NaN
2022-01-03T13:00,-18.3,77,-21.4,100,0.00,12.6,90,1009.5,19100.00,-24.0,100,99,92,879.4,0.00,0.03,22.0,0.00,NaN
2022-01-03T14:00,-18.7,76,-21.8,100,0.00,10.5,96,1008.9,19300.00,-24.1,100,98,98,878.7,0.00,0.03,16.2,0.00,NaN
2022-01-03T15:00,-18.9,76,-22.1,100,0.00,9.6,103,1008.0,19800.00,-24.2,100,74,98,877.8,-0.00,0.03,15.1,0.00,NaN
2022-01-03T16:00,-19.0,75,-22.3,100,0.00,11.3,81,1008.3,20300.00,-24.5,100,0,60,878.0,-0.00,0.03,15.8,0.00,NaN
2022-01-03T17:00,-19.1,74,-22.5,100,0.00,12.0,51,1008.2,20700.00,-24.7,100,98,98,877.9,0.00,0.04,20.5,0.15,NaN
2022-01-03T18:00,-19.6,76,-22.8,100,0.00,10.1,35,1008.0,20000.00,-25.0,100,98,98,877.5,0.00,0.03,14.0,0.70,NaN
2022-01-03T19:00,-19.4,76,-22.5,100,0.00,12.2,14,1007.7,19500.00,-25.1,100,79,98,877.3,0.00,0.03,15.5,1.05,NaN
2022-01-03T20:00,-19.4,71,-23.3,100,0.00,14.2,16,1008.5,22900.00,-25.4,100,98,98,878.0,0.00,0.04,20.5,0.95,NaN
2022-01-03T21:00,-20.4,74,-23.8,100,0.00,16.2,13,1007.6,20700.00,-26.7,100,9,68,876.8,0.00,0.03,24.1,1.10,NaN
2022-01-03T22:00,-21.4,76,-24.5,100,0.00,15.5,5,1008.5,18200.00,-27.6,100,84,0,877.1,0.00,0.03,21.6,0.80,NaN
2022-01-03T23:00,-22.0,70,-26.0,100,0.00,18.7,16,1008.7,23200.00,-28.7,100,28,65,876.9,0.00,0.03,29.2,0.40,NaN
2022-01-04T00:00,-23.0,70,-26.9,100,0.00,19.2,6,1009.1,22800.00,-29.8,100,98,98,876.8,0.00,0.03,31.3,0.05,NaN
2022-01-04T01:00,-23.3,69,-27.4,100,0.00,18.4,356,1010.0,23600.00,-30.0,100,84,0,877.4,0.00,0.03,29.9,0.00,NaN
2022-01-04T02:00,-23.5,66,-28.0,100,0.00,20.6,4,1010.7,25500.00,-30.5,100,51,0,878.0,0.00,0.03,36.7,0.00,NaN
2022-01-04T03:00,-23.7,65,-28.5,100,0.00,20.2,4,1011.8,26100.00,-30.7,100,15,0,878.8,0.00,0.03,40.0,0.00,NaN
2022-01-04T04:00,-23.9,65,-28.6,100,0.00,18.1,5,1013.2,26000.00,-30.6,100,56,0,879.9,0.00,0.03,40.3,0.00,NaN
2022-01-04T05:00,-24.0,66,-28.6,100,0.00,18.4,358,1014.5,25200.00,-30.7,100,99,0,881.0,0.00,0.03,40.0,0.00,NaN
2022-01-04T06:00,-24.8,66,-29.3,100,0.00,18.9,351,1015.0,25200.00,-31.6,100,20,0,881.0,0.00,0.03,41.8,0.00,NaN
2022-01-04T07:00,-25.0,64,-29.9,100,0.00,21.9,351,1016.6,27000.00,-32.3,100,82,0,882.3,0.00,0.03,41.0,0.00,NaN
2022-01-04T08:00,-25.2,64,-30.0,100,0.00,20.3,353,1018.5,26900.00,-32.2,100,99,0,883.9,0.00,0.03,46.1,0.00,NaN
2022-01-04T09:00,-25.3,62,-30.5,100,0.00,20.7,352,1019.2,28000.00,-32.4,100,90,0,884.4,0.00,0.03,48.6,0.00,NaN
2022-01-04T10:00,-25.8,63,-30.7,100,0.00,20.0,346,1021.2,27300.00,-32.8,100,29,0,885.9,0.00,0.03,49.0,0.00,NaN
2022-01-04T11:00,-25.7,70,-29.6,100,0.00,21.8,351,1023.0,7900.00,-33.0,100,99,0,887.5,0.00,0.02,48.6,0.00,NaN
2022-01-04T12:00,-25.3,71,-29.0,100,0.00,21.8,351,1023.8,4200.00,-32.6,100,100,0,888.4,0.00,0.02,49.0,0.00,NaN
2022-01-04T13:00,-25.6,66,-30.1,100,0.00,19.4,350,1025.2,19700.00,-32.5,100,99,0,889.5,0.00,0.03,47.9,0.00,NaN
2022-01-04T14:00,-25.6,64,-30.4,100,0.00,20.4,352,1026.9,26400.00,-32.7,100,87,0,891.0,0.00,0.03,48.2,0.00,NaN
2022-01-04T15:00,-25.7,63,-30.7,100,0.00,19.3,346,1026.6,27100.00,-32.6,100,50,0,890.6,0.00,0.03,49.0,0.00,NaN
2022-01-04T16:00,-26.2,64,-31.0,100,0.00,17.1,345,1029.2,26700.00,-32.8,100,100,0,892.7,0.00,0.03,47.2,0.00,NaN
2022-01-04T17:00,-25.8,63,-30.8,100,0.00,16.3,352,1031.0,27600.00,-32.3,62,100,0,894.4,0.00,0.03,38.9,0.25,NaN
2022-01-04T18:00,-25.5,65,-30.2,50,0.00,17.1,352,1031.4,26300.00,-32.1,43,50,0,894.9,0.00,0.03,33.8,0.60,NaN
2022-01-04T19:00,-24.3,55,-30.7,46,0.00,17.7,347,1031.5,33100.00,-30.9,39,46,0,895.6,-0.00,0.04,29.2,0.85,NaN
2022-01-04T20:00,-23.6,51,-30.9,81,0.00,15.3,352,1031.3,36000.00,-29.9,23,81,0,895.8,-0.00,0.04,24.8,1.20,NaN
2022-01-04T21:00,-23.7,53,-30.6,52,0.00,16.6,359,1030.9,35300.00,-30.2,16,52,0,895.4,-0.00,0.04,24.8,1.25,NaN
2022-01-04T22:00,-23.8,50,-31.3,100,0.00,12.6,358,1030.9,37300.00,-29.8,13,100,0,895.3,-0.00,0.04,22.0,0.95,NaN
2022-01-04T23:00,-24.5,57,-30.6,23,0.00,10.2,10,1031.5,31200.00,-30.0,23,8,0,895.5,-0.00,0.04,19.8,0.50,NaN
2022-01-05T00:00,-25.4,61,-30.7,16,0.00,6.8,18,1031.3,28700.00,-30.4,10,16,0,894.9,-0.00,0.03,22.0,0.05,NaN
2022-01-05T01:00,-26.0,62,-31.1,28,0.00,2.3,18,1031.6,28100.00,-30.4,11,28,0,894.9,-0.00,0.03,14.4,0.00,NaN
2022-01-05T02:00,-26.8,61,-32.0,35,0.00,3.3,41,1031.6,27500.00,-31.4,35,6,0,894.4,-0.00,0.03,16.9,0.00,NaN
2022-01-05T03:00,-27.1,65,-31.7,100,0.00,1.5,135,1031.7,24200.00,-31.4,100,2,0,894.4,-0.00,0.02,15.8,0.00,NaN
2022-01-05T04:00,-27.5,61,-32.7,100,0.00,4.1,38,1031.9,28000.00,-32.2,100,28,0,894.3,-0.00,0.02,8.6,0.00,NaN
2022-01-05T05:00,-27.6,64,-32.3,97,0.00,0.8,333,1032.4,25600.00,-31.8,97,24,0,894.7,-0.00,0.02,4.3,0.00,NaN
2022-01-05T06:00,-27.4,64,-32.1,100,0.00,1.1,288,1032.1,25400.00,-31.6,100,34,0,894.6,-0.00,0.02,1.8,0.00,NaN
2022-01-05T07:00,-27.0,65,-31.6,100,0.00,0.8,297,1032.1,25700.00,-31.2,100,16,0,894.7,-0.00,0.02,3.6,0.00,NaN
2022-01-05T08:00,-27.9,63,-32.8,100,0.00,7.4,43,1031.9,26400.00,-33.1,100,41,0,894.1,-0.00,0.02,8.3,0.00,NaN
2022-01-05T09:00,-27.1,68,-31.2,95,0.00,8.0,27,1031.7,20800.00,-32.3,95,81,0,894.4,-0.00,0.02,11.5,0.00,NaN
2022-01-05T10:00,-27.5,65,-32.1,100,0.00,4.7,9,1032.3,21800.00,-32.3,100,50,0,894.7,-0.00,0.02,11.9,0.00,NaN
2022-01-05T11:00,-28.1,67,-32.3,100,0.00,6.8,3,1033.0,1500.00,-33.2,100,88,0,895.0,-0.00,0.02,14.4,0.00,NaN
2022-01-05T12:00,-26.8,75,-29.9,100,0.00,6.6,13,1033.1,4900.00,-31.8,100,50,0,895.7,-0.00,0.02,16.2,0.00,NaN
2022-01-05T13:00,-26.7,71,-30.3,100,0.00,5.4,360,1033.2,22200.00,-31.5,100,34,0,895.9,-0.00,0.02,17.3,0.00,NaN
2022-01-05T14:00,-27.2,64,-32.0,100,0.00,5.8,356,1033.8,24000.00,-32.2,100,10,0,896.1,-0.00,0.02,17.6,0.00,NaN
2022-01-05T15:00,-27.3,63,-32.2,100,0.00,5.7,342,1033.8,23100.00,-32.3,100,1,0,896.1,-0.00,0.02,16.9,0.00,NaN
2022-01-05T16:00,-26.3,65,-30.9,60,0.00,3.6,360,1034.4,24000.00,-30.9,60,1,0,897.1,-0.00,0.03,12.6,0.00,NaN
2022-01-05T17:00,-25.4,64,-30.2,32,0.00,5.4,37,1035.3,25400.00,-30.3,32,0,0,898.3,-0.00,0.03,9.0,0.30,NaN
2022-01-05T18:00,-24.7,64,-29.6,54,0.00,5.6,27,1035.6,26700.00,-29.6,54,0,0,899.0,-0.00,0.03,6.8,0.80,NaN
2022-01-05T19:00,-24.0,63,-29.1,96,0.00,4.9,36,1035.3,27500.00,-28.8,96,0,0,899.0,-0.00,0.03,5.8,1.20,NaN
2022-01-05T20:00,-23.4,65,-28.1,100,0.00,1.8,79,1033.8,26500.00,-27.7,100,0,0,898.1,-0.00,0.03,1.8,1.45,NaN
2022-01-05T21:00,-23.4,65,-28.1,100,0.00,3.8,139,1032.8,25900.00,-28.0,100,0,0,897.2,-0.00,0.03,4.3,1.40,NaN
2022-01-05T22:00,-23.7,67,-28.1,100,0.00,6.0,147,1033.3,25700.00,-28.6,100,0,0,897.5,-0.00,0.03,7.9,1.05,NaN
2022-01-05T23:00,-24.5,68,-28.7,100,0.00,7.7,131,1033.5,24400.00,-29.6,100,0,0,897.3,0.00,0.03,9.4,0.50,NaN
2022-01-06T00:00,-26.1,67,-30.4,100,0.00,8.3,146,1033.3,24400.00,-31.4,100,0,0,896.2,-0.00,0.02,11.9,0.10,NaN
2022-01-06T01:00,-26.5,66,-31.0,92,0.00,8.0,153,1033.0,24900.00,-31.8,92,0,0,895.8,-0.00,0.02,15.8,0.00,NaN
2022-01-06T02:00,-27.0,68,-31.1,65,0.00,7.0,159,1032.8,24100.00,-32.1,65,0,0,895.4,-0.00,0.02,15.8,0.00,NaN
2022-01-06T03:00,-28.0,67,-32.2,100,0.00,4.9,163,1031.4,24900.00,-32.8,100,0,0,893.7,-0.00,0.02,13.7,0.00,NaN
2022-01-06T04:00,-28.4,65,-32.9,100,0.00,3.9,158,1031.3,25500.00,-33.1,100,0,0,893.4,-0.00,0.02,8.3,0.00,NaN
2022-01-06T05:00,-29.1,63,-33.9,100,0.00,3.1,159,1030.3,23300.00,-33.7,100,0,90,892.1,-0.00,0.02,6.8,0.00,NaN
2022-01-06T06:00,-29.9,63,-34.7,100,0.00,5.8,184,1029.7,24400.00,-34.8,100,0,96,891.2,-0.00,0.02,8.3,0.00,NaN
2022-01-06T07:00,-29.8,60,-35.1,100,0.00,7.0,192,1028.4,25000.00,-34.9,100,0,96,890.1,-0.00,0.02,9.7,0.00,NaN
2022-01-06T08:00,-29.7,62,-34.7,100,0.00,3.8,163,1027.3,25100.00,-34.4,100,0,96,889.2,-0.00,0.02,7.6,0.00,NaN
2022-01-06T09:00,-30.0,63,-34.8,100,0.00,5.5,169,1025.9,25500.00,-35.0,100,0,96,887.8,-0.00,0.02,9.7,0.00,NaN
2022-01-06T10:00,-30.3,64,-34.9,100,0.00,7.5,197,1024.4,24100.00,-35.6,100,0,97,886.4,-0.00,0.02,18.0,0.00,NaN
2022-01-06T11:00,-29.4,62,-34.4,100,0.00,7.9,183,1023.7,27300.00,-34.7,100,24,97,886.2,-0.00,0.02,20.2,0.00,NaN
2022-01-06T12:00,-28.9,59,-34.4,100,0.00,6.4,196,1021.5,29600.00,-34.0,100,97,97,884.6,-0.00,0.02,19.8,0.00,NaN
2022-01-06T13:00,-28.1,65,-32.6,100,0.00,7.7,191,1020.0,26000.00,-33.3,100,98,96,883.7,-0.00,0.02,23.4,0.00,NaN
2022-01-06T14:00,-27.7,66,-32.1,99,0.00,7.4,166,1018.3,25300.00,-32.9,99,98,96,882.5,-0.00,0.02,15.8,0.00,NaN
2022-01-06T15:00,-27.2,70,-31.0,98,0.00,9.8,156,1016.6,22800.00,-32.7,96,98,97,881.2,-0.00,0.02,27.7,0.00,NaN
2022-01-06T16:00,-27.2,72,-30.7,100,0.00,8.3,162,1014.9,21700.00,-32.5,100,98,96,879.7,-0.00,0.02,24.1,0.00,NaN
2022-01-06T17:00,-26.9,71,-30.6,100,0.00,9.4,184,1013.9,22500.00,-32.4,100,99,96,879.0,0.00,0.02,24.8,0.20,NaN
2022-01-06T18:00,-26.3,70,-30.2,99,0.00,9.8,186,1012.8,23500.00,-31.8,99,99,96,878.4,-0.00,0.02,23.4,0.55,NaN
2022-01-06T19:00,-25.4,68,-29.6,99,0.00,7.6,177,1011.3,24200.00,-30.6,99,99,96,877.5,0.00,0.02,18.0,0.95,NaN
2022-01-06T20:00,-24.6,63,-29.6,99,0.00,8.4,170,1010.0,26300.00,-29.9,88,99,96,876.8,0.00,0.03,14.0,1.20,NaN
2022-01-06T21:00,-23.8,66,-28.4,99,0.00,9.1,173,1008.5,25700.00,-29.2,63,99,92,875.9,0.00,0.03,14.4,1.20,NaN
2022-01-06T22:00,-23.7,67,-28.1,99,0.00,8.7,175,1007.0,24600.00,-29.0,65,99,80,874.6,0.00,0.03,12.2,0.85,NaN
2022-01-06T23:00,-22.9,70,-26.9,99,0.00,6.8,180,1006.7,22100.00,-27.9,94,99,32,874.7,-0.00,0.03,11.2,0.45,NaN
2022-01-07T00:00,-23.3,75,-26.5,95,0.00,4.3,156,1004.7,19900.00,-28.0,95,69,89,872.8,-0.00,0.02,11.2,0.10,NaN
2022-01-07T01:00,-24.4,75,-27.5,96,0.00,3.3,131,1003.6,19100.00,-28.9,96,45,90,871.3,-0.00,0.02,15.8,0.00,NaN
2022-01-07T02:00,-24.0,79,-26.6,100,0.00,6.9,174,1002.6,6100.00,-29.0,100,70,97,870.7,-0.00,0.02,14.4,0.00,NaN
2022-01-07T03:00,-23.8,77,-26.7,100,0.00,5.4,176,1001.1,18500.00,-28.6,100,17,97,869.4,-0.00,0.02,17.6,0.00,NaN
2022-01-07T04:00,-24.0,75,-27.2,100,0.00,4.1,142,999.6,18800.00,-28.6,100,42,96,868.0,-0.00,0.02,9.4,0.00,NaN
2022-01-07T05:00,-23.7,76,-26.8,100,0.00,4.3,132,997.4,18300.00,-28.4,100,22,97,866.3,-0.00,0.02,10.4,0.00,NaN
2022-01-07T06:00,-24.2,75,-27.4,100,0.00,2.3,108,996.6,18900.00,-28.6,100,98,97,865.3,-0.00,0.02,6.8,0.00,NaN
2022-01-07T07:00,-23.4,75,-26.6,100,0.00,3.1,126,995.4,19600.00,-27.9,100,98,92,864.7,-0.00,0.02,5.8,0.00,NaN
2022-01-07T08:00,-23.0,73,-26.5,100,0.00,3.6,90,994.2,20400.00,-27.5,100,98,97,863.8,-0.00,0.03,5.0,0.00,NaN
2022-01-07T09:00,-22.9,75,-26.1,100,0.00,7.0,55,992.8,20100.00,-27.9,100,98,97,862.7,-0.00,0.02,12.6,0.00,NaN
2022-01-07T10:00,-22.6,75,-25.8,100,0.00,7.0,55,991.5,19800.00,-27.6,100,98,98,861.7,-0.00,0.03,9.4,0.00,NaN
2022-01-07T11:00,-23.0,74,-26.3,100,0.00,6.8,65,991.9,19400.00,-28.0,100,100,100,861.9,-0.00,0.03,7.2,0.00,NaN
2022-01-07T12:00,-22.2,76,-25.2,100,0.00,5.0,69,991.6,19400.00,-26.9,96,100,100,862.0,-0.00,0.02,6.1,0.00,NaN
2022-01-07T13:00,-21.8,76,-24.9,100,0.00,5.6,75,989.4,19700.00,-26.6,42,98,100,860.2,-0.00,0.03,11.5,0.00,NaN
2022-01-07T14:00,-22.1,73,-25.6,100,0.00,4.8,27,988.5,20800.00,-26.8,100,98,98,859.3,-0.00,0.03,23.0,0.00,NaN
2022-01-07T15:00,-21.8,73,-25.4,100,0.00,6.1,45,988.9,21400.00,-26.7,100,81,98,859.8,-0.00,0.03,24.1,0.00,NaN
2022-01-07T16:00,-21.9,72,-25.6,100,0.00,3.9,56,989.6,21400.00,-26.4,100,32,98,860.4,-0.00,0.03,29.5,0.00,NaN
2022-01-07T17:00,-20.9,67,-25.4,100,0.00,14.7,17,989.4,24200.00,-27.0,100,1,14,860.7,-0.00,0.04,29.5,0.30,NaN
2022-01-07T18:00,-20.1,61,-25.7,100,0.00,12.8,11,990.0,27300.00,-25.9,100,0,70,861.6,-0.00,0.05,26.6,0.85,NaN
2022-01-07T19:00,-19.5,62,-25.0,100,0.00,15.3,8,988.7,26800.00,-25.7,100,0,10,860.7,-0.00,0.05,26.3,1.35,NaN
2022-01-07T20:00,-18.5,60,-24.4,77,0.00,13.8,6,990.4,28400.00,-24.5,77,0,11,862.6,-0.00,0.06,25.9,1.60,NaN
2022-01-07T21:00,-18.5,61,-24.2,48,0.00,13.8,15,991.1,27000.00,-24.5,48,0,3,863.3,-0.00,0.06,28.8,1.50,NaN
2022-01-07T22:00,-18.8,62,-24.3,36,0.00,14.4,4,990.9,26900.00,-24.9,36,0,0,862.9,-0.00,0.05,31.3,1.10,NaN
2022-01-07T23:00,-19.4,61,-25.0,69,0.00,13.7,3,992.2,27500.00,-25.4,69,36,0,863.8,-0.00,0.05,34.6,0.55,NaN
2022-01-08T00:00,-19.7,66,-24.4,100,0.00,11.2,6,994.7,18000.00,-25.3,100,99,0,865.9,-0.00,0.04,33.8,0.05,NaN
2022-01-08T01:00,-20.5,69,-24.7,100,0.00,7.2,6,996.5,23200.00,-25.5,100,0,0,867.0,-0.00,0.04,24.5,0.00,NaN
